rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
29066,0.9,0.9,3.2,4.6,0.7,5.5,8.0,4.8,1.4,9.7,8.0,6.0,4.0,6.0,0.6,1.9,1.8,1.4,3.8,2.8,6.7,2.6,9.6,7.0,1.6,13.5,13.3,7.3,6.1,5.0,1.3,1.3,0.8,2.9,1319388.0,1322368.303199
29067,1.6,1.3,4.3,3.1,2.1,7.4,11.4,3.6,2.9,11.1,8.6,9.9,3.0,5.6,1.0,4.7,2.6,3.5,3.4,3.9,11.0,3.7,13.7,7.8,0.8,11.0,17.0,10.7,3.5,7.2,1.2,2.1,0.2,3.6,919863.0,1792584.298878
29068,1.6,1.3,3.2,4.2,1.0,6.2,8.6,5.3,2.9,12.1,5.6,7.6,5.4,4.8,1.0,2.5,2.7,2.5,4.0,3.1,6.9,2.0,8.8,7.6,1.6,18.6,14.7,10.1,4.5,5.4,1.6,1.1,0.5,3.9,1199321.0,1434967.860228
29069,0.9,1.1,4.5,3.9,2.5,7.2,10.9,5.7,2.7,11.2,10.0,8.3,5.3,7.5,1.5,2.6,3.2,3.4,2.7,6.3,6.6,2.2,11.5,7.0,1.6,19.6,15.3,10.6,7.0,8.3,1.5,1.9,0.5,3.8,1196097.0,1313598.439592
29070,1.2,1.6,4.6,4.1,1.0,5.6,10.2,6.4,1.7,11.1,6.1,7.4,4.1,7.1,0.9,2.6,2.3,2.3,2.6,3.9,6.8,2.7,7.8,8.5,1.7,15.0,15.5,13.3,6.5,5.8,1.4,1.0,0.5,4.9,1413195.0,1695298.311035
29071,1.1,1.2,3.0,3.9,0.5,5.0,9.5,6.2,1.4,9.9,5.5,6.1,4.0,6.7,0.7,2.2,2.0,1.6,2.2,3.4,5.3,2.0,6.4,7.0,1.5,11.9,11.7,8.9,5.0,6.6,0.6,1.1,0.5,5.1,1294033.0,1504861.508174
29072,0.9,0.6,3.9,3.7,0.6,5.3,8.3,7.1,1.6,11.0,5.7,6.7,3.6,6.3,1.0,2.0,1.5,1.5,1.7,3.4,5.3,2.7,6.1,6.9,1.3,13.4,13.6,7.5,3.9,5.8,1.0,1.1,0.5,4.3,1372692.0,1783621.767705
29073,0.8,1.1,2.8,3.5,0.5,5.6,9.0,5.9,1.2,9.6,6.5,7.2,6.4,6.2,0.6,2.4,1.7,2.1,2.8,3.3,6.4,1.9,7.7,6.4,0.7,13.2,14.5,9.1,6.8,7.2,1.8,0.9,0.8,4.6,1299557.0,1460043.897765
29074,0.8,0.9,2.2,3.1,0.6,5.8,9.9,5.7,1.3,10.4,5.7,7.2,3.8,5.1,0.6,2.5,1.7,2.5,3.8,2.8,6.5,2.1,7.3,7.1,1.4,10.3,13.6,9.1,4.9,6.9,1.3,0.8,0.5,4.6,1370519.0,1499393.254491
29075,1.1,1.2,3.3,3.4,0.3,5.7,7.4,7.0,1.3,11.5,5.4,6.4,3.9,7.2,0.7,2.6,2.5,1.5,2.9,2.7,6.1,2.0,6.8,7.0,1.6,16.2,13.9,9.7,6.8,6.6,1.7,1.2,0.6,4.6,1245733.0,1521635.448653
29076,1.3,0.8,3.0,4.0,0.6,4.9,6.2,5.1,1.5,11.5,6.6,9.2,4.3,5.0,1.0,1.7,2.1,1.4,2.9,3.4,3.9,2.3,6.7,6.5,0.5,14.4,12.9,7.4,4.6,4.5,1.3,0.7,0.5,3.4,1280774.0,1596972.473839
29077,1.1,1.9,2.2,3.4,0.4,5.9,10.3,5.3,2.0,10.8,4.9,5.7,4.6,7.0,0.6,2.5,2.6,1.8,2.8,3.0,7.1,2.6,7.4,8.2,1.3,13.1,14.4,9.4,5.5,4.9,1.3,0.8,0.8,5.4,1301833.0,1358534.314716
29078,0.8,1.6,3.5,3.8,1.0,5.6,11.8,7.7,2.2,9.7,5.6,7.0,3.7,7.0,0.7,3.2,1.9,2.5,3.0,2.7,7.2,3.1,9.9,7.7,0.8,15.0,11.0,9.7,6.3,7.5,1.0,1.4,0.5,4.9,1025716.0,1360018.353659
29079,1.0,1.0,4.4,5.8,1.4,7.0,9.9,7.9,1.6,16.9,6.6,8.6,3.7,7.1,1.0,3.0,2.3,3.3,3.0,4.8,7.4,2.9,11.1,7.2,0.6,13.5,14.0,10.3,7.2,7.1,1.1,1.3,0.7,4.1,1123373.0,1624471.196266
29080,1.1,0.6,3.1,4.3,1.0,6.0,9.0,5.9,1.5,11.5,6.8,7.6,3.7,6.3,0.9,2.8,2.2,2.8,3.0,3.0,6.3,2.2,8.5,6.5,1.4,15.2,12.8,8.3,5.7,5.7,1.2,1.3,0.5,3.1,1266425.0,1721884.472908
29081,1.3,0.6,2.4,2.9,0.5,5.0,9.4,5.9,1.4,9.4,6.8,5.0,3.5,8.1,1.3,2.2,2.2,3.2,2.4,1.8,7.4,2.1,7.7,7.4,1.2,15.7,13.8,10.4,5.9,7.6,1.6,1.1,0.7,4.0,1259222.0,1269140.818933
29082,1.3,1.2,3.0,4.4,0.5,4.9,8.9,4.6,1.3,10.5,4.3,6.7,2.9,7.9,0.7,2.6,2.3,1.8,2.7,3.6,5.9,2.2,6.5,7.1,1.1,11.8,10.2,8.1,5.3,6.3,1.4,0.8,0.6,4.9,1248330.0,1549724.650122
29083,1.3,1.1,2.8,3.1,0.7,5.2,10.1,5.8,1.7,11.3,7.4,5.4,3.9,6.4,0.6,2.3,2.1,1.5,2.5,1.7,4.9,1.6,6.3,8.2,1.2,14.1,11.6,9.8,4.0,5.6,0.8,0.9,0.4,3.0,1364734.0,1771728.702472
29084,1.0,0.8,2.5,3.2,0.7,5.4,6.5,5.2,2.2,11.3,6.6,6.7,3.6,6.3,0.6,1.7,1.6,1.9,2.1,2.5,4.7,1.7,6.4,6.9,0.9,11.2,9.9,7.9,4.7,5.2,0.7,1.1,0.5,4.1,1199051.0,1285293.193043
29085,1.4,1.1,2.6,3.2,0.7,4.7,7.5,5.0,1.3,9.4,6.2,6.7,4.1,5.6,0.7,1.9,2.2,1.8,2.6,3.2,5.6,1.8,6.1,5.2,1.1,10.5,10.5,6.6,5.2,5.8,0.9,1.0,0.6,2.9,1336544.0,1685353.899873
29086,0.7,0.5,2.6,3.1,0.6,3.7,8.6,3.7,1.3,9.4,6.4,5.9,3.6,3.7,0.4,1.6,1.3,1.5,1.8,3.0,4.4,1.8,5.3,5.3,0.8,10.6,9.2,6.2,3.9,4.6,1.0,1.3,0.4,2.6,1082435.0,1301088.055953
29087,0.7,1.0,3.8,4.3,0.5,4.6,7.9,6.2,1.7,11.2,5.7,9.0,4.1,5.9,0.4,2.2,1.7,1.9,2.0,4.4,5.3,2.2,8.1,6.5,1.2,12.1,13.0,6.8,4.9,5.4,0.8,1.1,0.6,3.7,1295342.0,1473720.861564
29088,1.0,0.8,2.0,2.6,0.5,4.8,8.2,5.0,1.3,9.1,5.4,6.9,3.2,4.8,0.6,1.6,1.4,1.8,3.1,2.9,4.8,2.3,6.0,6.5,1.5,11.8,8.7,8.8,4.0,5.6,0.9,0.9,0.4,2.2,1098475.0,1295574.51554
29089,1.4,0.9,3.2,2.9,0.6,5.0,7.3,5.4,1.6,8.1,4.5,6.0,4.1,4.6,1.4,2.5,1.7,1.5,2.0,1.8,6.0,2.0,8.2,6.0,1.8,11.2,12.9,7.4,4.8,6.2,1.4,0.9,0.6,3.6,1154405.0,1327348.362288
29090,0.9,0.7,2.2,3.0,0.5,4.4,8.4,5.2,1.3,10.0,3.6,6.9,3.9,7.0,0.6,1.6,1.3,1.7,2.8,3.0,4.4,1.3,5.0,5.9,1.1,12.3,10.5,7.5,5.0,6.3,1.6,1.7,0.6,2.4,1071857.0,1394877.941991
29091,0.9,1.0,2.3,3.1,0.5,4.4,7.7,4.1,1.1,9.4,4.9,5.1,3.3,4.5,0.7,2.0,1.3,1.2,1.8,2.5,5.1,2.2,6.3,4.5,0.7,8.4,8.3,5.7,5.1,5.5,1.5,0.9,0.6,3.1,1045624.0,1253192.053725
29092,1.2,0.8,2.4,3.6,0.6,4.7,8.5,5.1,2.2,10.3,6.2,6.1,4.8,5.6,0.7,1.4,1.7,1.4,1.8,3.0,5.1,2.3,6.0,7.2,0.9,11.9,10.7,8.3,3.7,6.9,1.6,1.2,0.6,3.2,1237369.0,1483455.543208
29093,1.4,1.1,3.7,3.4,1.0,6.8,8.2,5.3,1.7,9.6,8.4,7.8,5.7,5.2,0.8,2.9,2.5,3.0,3.3,2.6,6.0,2.1,6.9,7.9,1.9,16.9,15.8,10.8,4.9,7.8,1.1,1.1,0.4,4.0,1313845.0,1747253.295307
29094,1.0,0.6,2.3,4.2,0.8,4.6,7.3,5.6,1.5,8.8,5.3,7.2,3.8,6.4,0.6,2.8,1.8,2.6,2.8,2.9,5.5,2.0,5.8,6.4,0.4,11.8,12.2,8.8,5.4,7.8,1.6,1.1,0.5,4.1,1217115.0,1333684.390812
29096,0.8,1.7,2.8,4.4,0.7,4.2,6.3,5.1,1.3,7.8,5.3,6.7,4.6,4.9,0.7,1.5,1.7,2.8,2.4,3.1,4.3,2.3,4.9,5.3,0.9,11.6,10.9,7.2,5.3,5.4,1.4,1.4,0.4,3.3,1035542.0,1339273.661697
29097,1.6,1.5,5.1,3.1,0.8,5.2,8.1,4.4,1.6,10.5,7.7,6.6,3.8,6.6,1.0,2.5,1.9,1.9,2.1,3.1,4.8,2.9,7.8,5.8,1.4,15.4,14.8,8.1,4.2,5.2,0.8,0.9,0.4,3.5,1374381.0,1704007.547694
29098,1.7,1.4,2.6,4.2,0.7,6.3,11.8,7.1,2.1,9.3,6.5,7.2,5.1,9.9,1.0,2.8,2.0,2.6,2.3,2.9,7.6,4.2,11.0,9.9,0.7,17.2,18.5,10.3,7.7,10.4,1.3,1.7,1.4,4.1,1352324.0,1592372.929846
29099,1.0,1.3,3.7,2.9,0.8,4.7,8.5,4.8,1.7,7.1,5.1,6.3,4.2,5.1,0.8,1.7,1.3,1.7,2.1,2.2,5.4,2.3,8.7,5.9,0.8,11.8,12.4,7.0,5.3,6.0,0.9,1.0,1.3,4.5,1301415.0,1498424.139437
29100,1.1,0.7,3.0,2.9,1.4,4.3,9.0,6.8,1.6,8.3,6.2,5.5,3.7,6.3,1.4,3.0,2.7,2.6,3.3,3.0,7.3,1.8,8.8,4.7,0.8,12.0,14.7,9.1,5.3,5.9,1.4,1.4,0.7,3.5,903909.0,1332741.491095
29101,1.2,1.6,3.3,2.6,0.6,5.8,13.0,7.4,1.8,12.3,5.9,5.8,4.5,7.2,1.0,3.0,2.6,2.2,2.3,1.5,7.4,2.7,7.7,8.1,1.6,13.8,15.6,9.5,5.5,6.3,1.3,1.1,0.9,4.4,1242277.0,1553850.999422
29102,1.0,2.6,4.1,3.4,1.1,4.7,7.5,4.8,2.1,11.5,5.4,7.0,5.1,5.5,0.8,3.9,2.5,2.4,2.4,2.2,11.6,3.4,10.9,8.2,0.7,8.9,16.3,12.4,6.3,6.8,1.9,2.3,1.7,3.8,844965.0,1466466.862949
29103,1.0,0.8,2.2,2.8,0.2,4.4,8.4,5.1,1.5,9.0,4.9,5.1,4.8,5.7,0.6,2.2,1.7,1.6,2.3,2.7,5.5,2.0,6.5,5.4,1.1,11.7,10.9,8.1,4.4,6.0,0.8,0.7,0.5,3.3,1327308.0,1467764.228313
29104,0.7,1.2,2.9,3.1,0.9,5.2,8.7,5.3,1.5,8.2,5.3,6.2,4.3,5.6,0.7,1.9,1.8,2.2,3.4,2.8,5.0,2.2,6.4,5.9,0.7,12.8,14.2,7.0,5.5,4.9,0.9,1.0,0.5,4.0,1267565.0,1389831.997536
29105,1.6,1.2,4.5,3.9,0.8,5.9,10.1,9.3,1.9,12.8,7.5,8.5,4.9,7.7,0.7,3.1,2.1,1.9,2.2,3.9,6.4,3.0,8.9,8.8,1.3,15.8,17.6,10.4,6.2,9.2,1.1,1.0,0.8,3.9,1452477.0,1572586.360374
29106,1.2,1.4,3.6,3.6,0.7,6.6,7.8,6.8,1.6,10.7,4.3,6.7,4.5,7.5,1.6,1.7,1.6,1.6,2.0,3.2,6.8,2.3,7.7,7.9,1.4,12.4,14.8,9.0,6.0,7.7,1.0,1.1,0.7,4.1,1161361.0,1509170.384802
29107,1.2,1.0,2.5,4.0,0.9,4.6,8.1,3.8,1.5,10.8,6.7,6.9,3.3,6.0,0.5,2.9,2.7,1.3,3.2,2.9,5.2,2.4,6.7,6.0,1.0,10.1,12.0,7.9,4.6,6.0,1.1,1.2,0.3,4.6,1299622.0,1465899.246867
29108,1.2,1.1,3.5,2.8,0.6,6.7,9.2,5.6,1.5,11.2,6.4,7.1,5.3,6.5,1.0,3.0,1.9,1.9,1.5,2.4,6.7,3.2,8.9,7.1,1.2,14.2,16.6,9.2,5.9,7.3,0.9,1.1,0.5,5.1,1326791.0,1656099.456626
29109,1.0,1.2,3.4,3.3,0.7,5.7,11.9,7.5,1.8,11.0,6.6,4.5,4.4,7.9,0.9,2.4,2.0,1.3,2.1,2.5,6.2,2.4,8.8,7.6,1.9,12.4,14.6,9.2,5.8,6.3,0.7,1.1,0.7,4.0,1363887.0,1840381.292686
29110,1.0,0.7,2.2,3.2,0.9,4.4,7.8,4.3,1.2,7.9,4.1,6.1,4.1,4.1,0.6,1.6,1.2,1.6,2.2,2.8,5.0,1.7,6.0,5.1,0.7,10.9,10.5,7.8,4.5,4.7,0.6,0.7,0.7,3.2,1131631.0,1249241.966847
29111,1.0,1.0,2.8,3.7,0.7,5.1,7.6,5.2,1.5,9.7,6.5,7.6,4.2,6.5,0.6,2.4,1.6,2.0,2.3,4.0,5.2,1.8,6.1,8.4,0.6,12.0,12.2,9.1,5.2,6.1,1.3,0.7,1.0,3.4,1275126.0,1595458.565065
29112,1.5,1.2,2.8,3.7,0.9,6.4,12.2,6.9,1.9,13.4,5.9,6.3,4.4,6.9,1.7,2.0,2.3,2.0,4.6,2.5,7.9,3.5,7.0,8.6,0.9,15.9,12.9,11.5,7.3,8.7,0.8,1.2,0.6,4.1,1330168.0,1587124.99435
29113,1.7,1.7,4.0,3.8,0.7,8.2,13.6,7.3,1.7,11.9,9.6,7.3,4.7,7.6,1.1,3.2,2.1,2.0,2.3,2.2,8.4,2.3,10.8,9.0,1.9,14.3,15.9,11.4,6.2,7.6,2.2,1.2,0.7,4.5,1193657.0,1520662.42343
29114,0.9,0.8,3.0,3.6,0.6,4.9,7.2,4.3,1.6,10.4,3.9,6.9,4.2,4.4,0.7,1.8,1.7,1.3,2.1,3.3,4.6,1.6,7.0,4.5,0.8,10.7,11.4,6.7,4.3,3.2,0.8,0.7,0.5,2.5,1254156.0,1296186.455984
29115,0.8,0.9,3.4,4.1,0.6,4.6,5.7,4.7,1.4,11.0,4.7,5.1,4.1,5.1,0.5,2.3,1.6,1.4,2.0,2.7,5.5,2.0,6.3,5.1,0.6,9.0,11.0,6.6,5.1,4.6,0.7,0.8,0.5,2.8,1109874.0,1269598.615416
29116,0.9,0.9,2.9,3.2,0.7,5.6,9.8,4.4,1.6,9.9,8.2,6.2,4.9,6.8,0.9,2.3,2.3,1.6,2.9,2.8,6.9,3.1,7.4,6.0,0.9,12.3,13.0,9.1,6.2,5.1,1.4,0.9,1.0,3.6,1351249.0,1575932.877341
29117,1.5,1.4,4.1,4.5,0.8,5.5,11.0,5.6,1.8,12.5,9.1,8.9,4.1,6.9,1.0,3.3,2.8,2.2,2.4,4.9,6.1,2.2,9.9,8.3,1.8,14.6,17.1,9.0,5.3,5.6,1.0,1.4,0.5,4.2,1492482.0,1640288.185088
29118,0.8,0.9,4.3,4.1,0.7,4.7,11.6,5.4,2.6,12.1,5.3,8.5,4.7,6.1,1.0,2.5,2.0,1.9,2.8,3.4,7.5,2.2,8.5,8.9,0.7,15.3,16.2,12.1,4.9,5.8,1.3,0.9,1.1,3.8,1417086.0,1689839.553832
29119,0.8,2.0,2.6,3.5,0.5,4.5,7.7,5.4,1.4,9.2,5.9,6.5,3.9,5.5,0.7,2.2,1.3,1.8,2.2,2.7,6.0,2.3,6.7,6.2,1.3,13.9,11.6,7.6,4.6,4.9,1.1,0.9,2.1,3.2,1301078.0,1373852.649004
29120,0.9,0.9,3.7,4.0,0.5,4.4,9.5,5.1,1.8,11.5,5.6,7.3,4.4,5.5,0.9,2.4,1.9,1.5,1.9,4.1,6.6,2.5,6.0,7.0,0.9,12.3,11.7,8.2,4.6,5.3,0.9,0.9,0.5,3.4,1456439.0,1792165.175063
29121,1.1,0.8,3.0,4.4,0.8,5.4,10.0,7.7,2.0,12.5,7.3,8.9,4.3,8.5,0.7,3.0,2.7,2.0,3.0,4.1,7.3,2.1,9.6,7.8,1.0,15.5,15.1,8.9,6.1,7.2,0.8,1.0,0.9,5.0,1355774.0,1506758.935541
29122,1.2,1.2,3.5,3.1,0.5,4.5,6.5,8.3,1.4,10.5,6.4,5.5,4.5,6.3,0.7,2.1,2.5,1.4,3.2,2.2,5.0,2.6,7.5,7.1,1.2,13.9,15.2,7.1,5.7,6.7,1.2,0.7,0.8,4.3,1388413.0,1502932.223921
29123,1.0,1.1,2.7,3.9,0.9,5.0,9.1,5.9,1.7,9.8,7.9,7.8,4.5,5.4,0.6,2.0,1.5,1.4,1.7,3.0,6.3,2.4,6.9,8.4,1.1,13.4,11.8,10.4,4.3,6.3,1.0,0.9,0.7,4.7,1256817.0,1686640.046491
29124,1.3,0.8,2.6,4.3,0.4,4.6,8.6,6.0,1.1,10.6,5.7,7.4,3.8,5.2,1.2,2.4,2.2,1.9,2.6,2.4,4.6,2.3,5.9,6.2,0.9,13.5,12.3,7.8,4.5,6.6,1.1,0.8,0.4,3.0,1326739.0,1498432.657899
29125,0.8,1.4,3.6,2.5,0.6,4.7,8.4,4.7,1.3,9.9,4.8,7.1,3.2,5.9,0.8,2.4,2.1,1.7,2.1,2.8,6.2,3.1,9.5,4.5,1.3,9.8,13.2,6.5,5.4,4.6,0.9,0.9,0.7,4.7,1209242.0,1475579.029928
29126,0.8,1.6,3.7,4.7,0.9,5.3,10.4,5.8,1.3,12.0,6.6,8.8,5.1,6.1,1.0,3.0,1.5,2.0,3.0,3.5,6.6,1.8,8.3,6.8,1.5,13.7,15.1,10.0,4.8,7.9,1.4,1.6,0.6,3.5,1367097.0,1593577.592069
29127,1.0,0.8,3.9,3.2,0.7,5.8,9.6,6.8,1.7,8.6,5.0,7.2,5.8,6.2,0.9,1.7,1.9,1.6,1.8,3.0,5.3,1.8,6.6,6.7,0.8,10.8,10.9,8.2,6.1,6.5,1.1,0.5,0.5,3.2,1296540.0,1486606.996707
29128,0.9,1.5,3.3,3.4,0.7,5.3,8.8,5.8,1.6,10.5,7.2,7.4,4.8,6.8,0.9,2.7,1.9,1.8,3.4,3.3,7.0,3.0,8.0,7.7,1.2,11.3,13.6,8.7,5.8,7.3,1.0,0.9,1.2,3.7,1309538.0,1680545.763943
29129,1.6,1.8,3.6,3.3,0.4,4.1,9.8,6.2,1.8,8.1,4.8,6.0,6.0,6.4,0.8,1.8,1.8,2.1,1.9,3.3,5.4,2.3,5.3,7.3,0.8,14.1,13.9,7.5,4.8,6.9,0.9,1.0,0.4,2.7,1272738.0,1417557.980102
29130,1.0,1.2,3.5,4.1,0.7,4.6,8.3,4.9,1.3,10.9,7.0,8.1,5.5,5.7,0.7,2.6,1.9,1.5,3.2,3.9,4.9,2.8,6.6,5.3,1.1,12.8,15.4,7.4,4.5,5.3,0.7,1.3,0.6,4.9,1340420.0,1426234.000931
29131,1.2,0.8,3.4,3.4,0.4,5.6,9.1,6.0,1.7,12.5,5.6,7.3,3.6,6.4,1.2,2.5,1.4,1.3,2.2,2.9,5.5,2.1,7.2,6.0,1.1,11.9,13.1,7.3,6.5,5.7,0.8,1.0,0.6,4.8,1371735.0,1543376.846638
29132,1.7,1.4,3.3,3.7,0.9,6.2,10.9,6.4,1.4,10.0,8.1,7.1,4.0,8.0,1.2,2.6,2.0,1.8,2.2,2.7,7.4,2.2,6.6,5.2,1.7,13.5,15.0,9.9,5.4,7.2,0.7,0.8,0.7,3.8,1383389.0,1525393.506428
29133,1.2,1.0,2.3,2.6,0.4,3.8,7.6,4.1,1.3,8.9,4.7,3.8,3.7,4.7,0.7,1.8,1.6,1.1,1.7,1.3,4.3,1.8,5.6,5.3,0.9,12.4,11.0,6.9,4.9,5.6,1.2,0.8,0.4,2.8,1135896.0,1381078.062031
29134,1.3,1.2,3.5,4.2,0.6,4.1,11.0,6.0,1.5,10.1,6.8,7.0,4.7,7.6,0.7,2.6,2.2,2.2,2.7,3.9,5.7,2.1,6.6,6.9,0.8,13.5,13.3,12.1,6.7,6.5,1.4,1.0,0.7,2.2,1275048.0,1381563.074553
29135,0.9,0.7,2.4,4.2,0.3,4.1,7.6,4.4,1.7,9.7,6.0,6.7,3.3,6.1,0.5,2.4,1.4,1.3,2.1,2.7,4.7,1.8,5.6,7.1,0.7,11.5,11.9,7.9,4.1,6.0,0.9,1.0,0.5,3.8,1303855.0,1556978.567682
29136,1.0,0.6,2.7,2.9,0.6,5.3,8.3,5.3,1.7,10.5,5.5,5.9,5.8,5.5,0.5,1.9,1.7,1.3,2.0,1.9,5.1,1.7,6.5,6.8,0.5,14.6,12.5,7.3,4.2,4.6,0.8,0.6,0.4,2.6,1178304.0,1421616.692996
29137,1.4,1.5,4.3,2.7,1.3,6.7,14.2,10.5,2.6,11.1,5.7,7.0,3.6,10.5,1.8,2.4,2.2,2.5,3.4,2.8,10.2,3.4,10.1,8.0,1.0,16.0,12.5,9.8,7.9,8.8,1.2,2.6,0.7,5.5,1252120.0,1735326.126065
29150,1.4,0.9,2.3,2.8,0.8,4.6,8.6,4.1,1.6,6.9,4.9,6.5,3.3,6.5,0.8,1.9,2.7,2.0,3.1,1.7,7.6,2.0,6.2,5.2,0.6,9.1,12.7,7.8,6.3,5.9,1.4,1.3,0.6,4.1,1019562.0,1221639.524708
29151,1.0,1.5,2.4,3.6,0.5,5.6,7.1,4.1,2.0,9.2,5.4,9.4,4.8,5.3,1.5,2.7,1.8,2.0,3.0,5.1,6.1,2.8,6.4,6.6,1.5,13.1,12.1,7.5,6.3,5.6,1.3,1.8,0.8,4.8,1082870.0,1337720.632906
29152,1.0,0.9,3.0,4.0,0.6,5.2,9.0,5.5,1.3,10.9,4.9,7.3,5.3,5.4,1.1,2.4,2.3,1.5,1.8,4.0,6.2,1.9,7.1,8.3,0.8,11.0,11.8,9.1,5.8,6.9,1.2,1.0,0.7,3.3,1181883.0,1446820.178518
29153,1.5,1.3,3.5,4.1,1.1,7.0,10.9,6.0,2.2,12.9,8.6,9.0,4.2,5.3,1.2,3.2,2.1,2.1,2.8,4.0,6.2,2.0,7.1,7.7,0.8,12.5,13.1,9.4,5.6,7.3,1.0,0.9,0.6,4.1,1292533.0,1619929.036359
29154,1.7,1.0,2.9,2.9,0.7,5.4,9.3,6.2,1.9,9.6,6.6,5.9,5.8,6.2,0.8,2.5,1.9,1.5,2.4,3.2,6.7,2.5,7.0,5.7,0.9,14.2,11.1,8.8,5.9,5.8,0.8,1.1,0.7,4.6,1115604.0,1364303.737929
29155,0.9,0.8,3.6,4.2,0.9,5.1,10.9,5.7,1.6,12.6,6.2,6.3,4.3,6.2,1.0,2.7,1.9,1.4,1.8,2.4,8.0,2.7,7.4,6.5,0.6,11.7,15.6,9.4,6.6,7.0,0.7,1.1,0.8,4.7,1198295.0,1517833.548516
29156,1.5,1.0,4.8,4.0,1.0,6.6,12.5,7.3,1.8,12.6,5.9,10.3,5.9,6.4,0.9,3.6,2.0,2.2,2.7,5.0,8.3,3.3,7.9,9.4,0.8,13.3,16.5,12.9,6.0,11.4,1.3,1.2,0.8,5.0,1424613.0,1787722.591723
29157,1.4,2.0,2.7,3.5,0.6,6.9,9.9,5.8,1.7,11.3,5.4,9.2,6.2,5.4,1.0,2.7,2.4,2.1,2.8,3.9,6.8,2.9,7.0,6.0,1.7,12.3,12.9,9.5,6.2,4.8,0.7,0.8,0.7,4.3,1111519.0,1385453.593622
29158,1.3,0.9,4.2,4.3,0.9,5.3,10.8,8.7,1.8,12.4,7.8,6.6,3.7,8.3,1.5,2.3,3.0,3.0,2.9,3.6,7.2,3.8,8.0,9.3,1.1,12.2,11.0,13.4,6.7,7.2,0.8,1.0,0.9,5.1,1126112.0,1201258.65943
29159,0.8,1.1,2.6,3.3,0.4,5.5,8.7,5.7,1.4,8.8,4.8,6.7,4.4,4.4,0.6,2.0,1.7,1.5,2.3,2.9,6.0,1.7,5.7,5.7,0.6,13.5,11.3,9.2,5.6,5.9,1.1,0.8,0.6,2.9,1062001.0,1275199.835605
29160,1.2,0.7,4.1,4.2,0.3,5.0,9.0,5.8,1.3,8.9,5.9,6.6,5.0,4.4,0.6,2.4,1.6,1.3,2.9,2.9,6.3,2.2,6.0,8.4,0.7,10.9,13.8,10.5,4.3,5.5,0.8,0.8,0.5,3.6,1071683.0,1309836.618575
29161,1.7,1.2,2.5,3.1,0.7,6.9,7.9,4.9,1.3,11.8,5.3,6.9,3.8,5.7,0.9,2.3,1.6,1.9,3.0,3.3,6.4,2.1,6.0,6.6,0.8,9.9,12.3,8.0,6.6,5.8,0.9,1.3,0.8,4.2,1084854.0,1350965.623773
29162,1.6,0.7,3.4,3.4,0.8,6.6,10.3,7.3,1.2,9.3,6.6,7.4,4.8,6.3,0.9,2.6,1.7,2.2,3.8,3.4,7.4,2.3,8.5,6.4,1.3,11.9,14.0,12.1,5.6,8.5,1.0,0.9,1.1,4.2,1147235.0,1391197.853926
29163,1.2,0.9,4.2,4.0,1.2,5.3,10.1,4.6,1.6,11.0,5.9,7.1,5.5,5.0,1.0,3.1,2.1,2.1,2.5,2.8,7.3,1.4,8.8,8.2,1.6,11.6,15.8,11.0,6.1,5.4,1.2,1.6,0.9,4.1,1095171.0,1328066.779248
29164,0.7,0.9,3.4,2.9,0.4,4.7,7.5,5.8,1.3,8.2,4.7,6.1,4.5,5.5,2.8,2.2,2.4,1.5,1.8,3.1,7.3,2.8,7.0,5.5,1.2,11.1,10.6,7.8,4.3,5.3,0.8,0.8,0.7,3.9,1054996.0,1288236.336994
29165,1.0,0.5,3.4,3.8,0.4,5.5,8.2,4.3,1.2,11.9,5.8,7.3,4.6,5.7,1.5,2.4,1.8,1.6,2.6,2.6,6.3,2.5,6.9,6.6,0.6,14.3,11.4,9.1,4.6,5.5,1.2,1.3,0.6,5.5,1073853.0,1337397.675297
29166,0.9,0.9,2.8,2.5,0.4,4.1,8.7,5.2,1.5,8.6,3.3,7.1,3.4,3.3,1.7,2.1,2.0,1.7,1.8,3.1,5.6,1.7,6.4,5.3,0.8,8.1,9.7,8.0,4.0,4.8,1.6,0.7,0.5,3.4,971197.0,1206964.333947
