rh.aparc.curvind,rh_bankssts_curvind,rh_caudalanteriorcingulate_curvind,rh_caudalmiddlefrontal_curvind,rh_cuneus_curvind,rh_entorhinal_curvind,rh_fusiform_curvind,rh_inferiorparietal_curvind,rh_inferiortemporal_curvind,rh_isthmuscingulate_curvind,rh_lateraloccipital_curvind,rh_lateralorbitofrontal_curvind,rh_lingual_curvind,rh_medialorbitofrontal_curvind,rh_middletemporal_curvind,rh_parahippocampal_curvind,rh_paracentral_curvind,rh_parsopercularis_curvind,rh_parsorbitalis_curvind,rh_parstriangularis_curvind,rh_pericalcarine_curvind,rh_postcentral_curvind,rh_posteriorcingulate_curvind,rh_precentral_curvind,rh_precuneus_curvind,rh_rostralanteriorcingulate_curvind,rh_rostralmiddlefrontal_curvind,rh_superiorfrontal_curvind,rh_superiorparietal_curvind,rh_superiortemporal_curvind,rh_supramarginal_curvind,rh_frontalpole_curvind,rh_temporalpole_curvind,rh_transversetemporal_curvind,rh_insula_curvind,BrainSegVolNotVent,eTIV
50461,1.2,1.1,3.3,2.2,0.6,4.0,7.7,6.9,1.4,8.6,6.1,5.4,3.5,5.7,0.6,2.3,1.4,1.7,1.8,2.2,5.7,1.8,6.4,5.7,1.2,11.8,11.9,7.8,4.3,5.8,0.9,1.0,0.5,4.3,1255158.0,1571605.594002
50462,0.6,1.0,4.5,3.2,0.5,3.8,7.2,4.4,1.7,8.3,5.7,6.6,2.9,4.9,0.7,2.1,2.1,1.4,1.8,3.0,5.8,1.8,7.1,6.8,1.7,10.7,11.7,7.7,4.4,5.2,0.9,0.7,0.6,4.4,1269761.0,1779144.680953
50463,1.7,1.1,3.8,3.7,0.7,5.8,8.1,7.2,1.3,10.2,6.7,7.7,3.9,7.5,1.1,3.0,2.2,1.2,2.5,3.5,6.8,2.1,8.5,6.0,1.1,12.0,11.4,8.2,5.6,7.5,0.7,2.4,0.6,4.0,1235802.0,1648913.732822
50464,0.9,1.0,2.3,3.2,0.4,5.1,9.6,5.6,2.3,8.8,6.7,6.1,4.7,6.8,0.7,2.0,1.8,2.0,2.2,2.1,5.2,1.9,5.7,6.8,1.1,12.2,11.9,8.8,4.5,6.9,0.6,0.8,0.5,3.2,1302319.0,1561418.147329
50465,0.9,0.7,2.5,4.6,0.6,4.4,6.9,5.6,1.6,8.9,6.1,7.3,3.2,5.0,0.6,2.3,1.8,1.5,2.8,3.1,4.8,1.7,7.2,6.2,1.1,8.9,9.2,7.8,4.2,5.7,0.9,0.8,0.7,3.7,1167947.0,1516898.747483
50466,1.0,0.9,2.4,2.8,0.4,4.9,9.3,5.4,1.5,9.3,4.2,5.3,3.1,4.8,0.7,2.1,1.6,1.1,1.8,2.3,5.7,2.1,6.4,6.1,1.1,10.3,10.6,8.6,4.9,5.2,0.6,1.1,0.5,3.9,1123062.0,1460437.558168
50467,1.1,1.0,2.7,3.3,0.7,5.4,7.2,5.3,1.2,9.2,6.6,6.0,4.1,5.6,0.6,2.2,1.9,1.2,1.7,2.9,5.7,2.1,7.0,5.7,0.7,9.8,10.8,8.0,6.0,5.7,0.7,1.4,0.5,3.4,1164745.0,1532039.492446
50468,1.1,1.5,3.2,3.7,1.2,5.1,10.7,6.8,2.2,13.7,6.9,9.9,5.4,6.9,0.7,2.3,1.9,2.0,3.1,4.5,5.9,2.5,7.4,6.8,1.4,12.4,13.5,8.0,6.1,6.7,0.7,1.6,0.8,4.3,1309197.0,1750303.303528
50469,1.2,1.5,3.3,3.8,0.5,4.7,5.8,5.8,1.8,9.2,5.5,7.6,3.4,5.9,0.7,2.8,1.7,1.6,1.7,3.5,4.9,2.2,8.0,5.5,1.6,11.1,12.5,7.2,4.7,6.3,0.9,2.0,0.5,4.2,1285617.0,1597028.813587
50470,0.9,0.9,3.9,2.8,0.6,4.7,7.8,6.3,1.4,9.2,5.5,6.7,3.8,5.5,0.8,1.8,1.9,1.6,2.2,3.0,6.3,2.1,6.4,6.4,0.6,11.9,9.7,7.8,4.2,5.3,0.8,0.9,0.5,3.6,1316863.0,1533186.353716
50471,0.9,1.6,2.9,2.9,0.7,4.1,7.8,6.1,1.7,9.0,5.5,5.9,2.9,4.9,0.7,2.5,1.7,1.5,2.1,2.2,6.1,2.2,7.6,5.4,1.1,11.0,10.3,6.2,4.6,5.0,0.6,0.9,0.6,4.5,1309719.0,1657871.456681
50472,1.4,1.2,2.9,3.7,0.3,5.3,8.1,5.8,2.0,11.5,7.8,7.5,3.6,7.3,0.7,2.3,1.7,1.5,1.8,3.4,4.6,2.3,6.4,5.9,1.2,12.3,8.9,6.8,3.9,4.0,1.3,0.9,0.5,3.8,1172832.0,1531523.899865
50473,0.9,0.8,2.7,3.4,0.4,5.2,7.5,5.4,1.2,8.9,5.3,7.0,2.6,6.2,0.7,2.2,1.8,1.3,1.7,2.1,5.7,2.7,6.2,6.1,0.9,11.1,11.2,7.0,5.1,5.1,0.8,1.4,0.3,4.2,1362053.0,1868094.420459
50474,0.9,0.8,2.1,3.5,0.9,4.8,8.6,5.0,1.6,11.5,6.9,10.0,2.7,4.3,0.5,2.0,1.7,2.0,3.4,4.2,5.3,1.8,5.8,6.7,1.0,10.4,10.5,8.1,5.4,5.5,0.5,1.2,0.5,3.3,1258215.0,1629990.575923
50475,0.9,1.3,3.5,3.3,0.7,4.5,7.7,6.1,1.5,10.3,5.9,7.9,3.7,6.1,0.7,1.8,1.3,1.6,1.8,3.0,6.0,1.7,7.0,6.4,1.3,10.3,12.4,7.8,3.9,5.4,0.6,0.9,0.4,3.0,1295231.0,1641925.195626
50476,1.3,1.5,2.8,3.2,0.7,7.0,9.8,6.5,1.5,9.9,6.4,7.1,5.0,6.9,0.7,2.7,1.8,2.0,2.6,3.0,5.4,1.6,7.4,7.9,1.0,12.1,11.8,9.7,4.5,5.4,1.0,1.3,0.5,3.9,1137675.0,1453714.451975
50477,1.1,1.0,2.7,2.8,0.7,4.6,7.8,5.9,1.2,8.1,5.4,6.4,4.0,5.2,0.7,2.0,1.8,1.5,1.3,2.5,6.1,1.6,7.5,6.0,1.0,10.5,10.4,6.9,5.2,5.2,0.6,0.9,0.5,3.4,1201056.0,1541044.846313
50478,0.9,0.9,3.2,2.9,0.4,4.1,8.0,4.5,1.2,8.7,4.1,5.6,4.1,6.3,0.7,2.6,1.6,1.6,1.8,2.9,5.3,2.3,7.2,5.7,0.8,10.7,11.3,7.9,4.6,6.5,1.0,0.8,0.5,3.8,1243385.0,1574033.351035
50479,1.5,1.4,3.3,3.6,0.6,5.4,9.7,7.1,2.2,8.8,5.6,7.7,3.3,6.2,0.8,2.0,1.9,1.4,1.9,3.3,6.8,2.8,8.1,8.6,1.2,11.0,13.0,9.8,6.6,6.7,0.7,1.0,0.6,4.5,1347240.0,1787139.207277
50480,0.9,1.5,3.6,4.0,0.9,6.0,10.6,5.8,1.9,9.8,6.3,6.4,4.1,6.1,0.7,2.1,2.4,1.8,2.5,2.8,7.9,2.4,7.8,6.2,1.4,11.0,9.6,8.4,5.1,5.4,0.8,1.3,0.4,4.9,1388783.0,1788261.152595
50481,1.4,1.3,3.2,2.5,0.5,4.7,8.0,5.7,1.3,7.6,5.4,6.7,3.6,6.0,0.8,2.2,1.9,1.5,2.5,2.5,6.4,1.8,7.8,6.0,1.1,10.7,11.1,7.6,5.0,6.6,0.8,1.2,0.4,3.3,1205931.0,1534592.840768
50482,1.7,0.7,2.9,3.1,0.5,4.7,7.6,5.7,2.1,7.5,5.2,5.0,3.1,6.1,0.8,1.7,1.7,1.4,1.2,4.1,5.2,1.8,6.7,5.7,0.9,9.6,10.0,6.9,4.6,6.2,0.7,0.9,0.4,3.7,995314.0,1423097.568349
50483,1.3,0.7,2.2,3.1,0.4,3.9,8.0,5.2,1.1,8.4,6.2,6.1,3.4,4.8,0.5,1.6,1.4,1.2,1.8,3.3,5.8,2.1,5.5,5.8,0.9,8.7,9.6,7.0,3.3,5.2,0.9,1.2,0.3,3.9,1111914.0,1448576.033074
50484,0.9,0.9,3.1,3.2,0.6,4.9,9.7,6.8,1.5,10.6,5.2,6.7,4.0,7.0,0.8,2.3,1.9,1.5,2.4,4.2,4.7,2.2,7.9,7.0,1.3,11.8,11.1,7.9,5.2,4.5,0.9,1.2,0.7,5.4,1389894.0,1785119.466384
50485,1.3,1.0,2.6,3.8,0.8,5.1,7.8,5.2,1.6,10.1,7.3,7.4,2.9,5.1,0.6,2.3,1.9,1.4,2.7,3.8,6.3,2.1,6.3,6.3,1.0,10.2,9.3,6.7,5.3,5.4,0.8,1.3,0.5,3.4,1330817.0,1766176.097404
50486,1.2,1.1,3.7,4.3,0.3,4.9,8.8,6.3,1.5,11.7,6.9,7.4,4.3,6.3,0.9,2.0,1.9,2.3,3.1,3.0,6.1,2.3,7.4,7.8,1.3,13.4,11.1,10.9,5.0,5.3,0.9,1.0,0.6,4.1,1292832.0,1605807.59023
50487,1.9,1.6,5.0,4.3,1.0,5.3,12.4,6.4,1.7,11.6,6.5,8.3,4.2,7.0,1.0,3.6,2.1,1.7,2.7,3.3,7.1,3.1,11.1,6.8,1.0,12.7,15.1,8.5,6.0,6.1,0.7,0.9,0.8,5.2,1210164.0,1408411.651818
50488,1.1,0.9,2.5,3.1,0.6,5.4,6.8,5.8,1.6,9.2,5.1,7.7,3.3,6.4,1.7,1.7,2.2,1.6,2.7,3.3,5.3,1.7,7.3,6.8,0.7,11.7,10.6,7.2,5.1,6.1,0.9,1.2,0.6,4.6,1284609.0,1699734.582675
50489,1.9,2.1,4.1,5.9,1.1,8.3,18.7,8.6,3.3,16.6,8.2,13.2,4.0,9.4,1.3,5.3,2.8,2.1,3.1,4.2,12.1,3.9,13.0,13.6,2.1,15.9,16.3,16.6,7.9,9.8,1.2,1.6,0.9,5.8,1510772.0,2066530.453752
50490,1.0,1.7,3.9,4.0,1.1,7.2,11.7,6.5,1.4,12.5,4.2,6.7,4.7,5.1,1.0,2.6,1.4,1.5,1.6,2.6,6.1,2.6,8.8,8.5,1.5,11.2,14.4,9.9,5.6,6.6,1.1,0.9,0.5,5.8,1289329.0,1683239.699125
50491,1.3,1.0,4.2,4.1,0.7,6.1,9.9,7.7,2.0,12.2,4.8,8.0,3.6,7.0,1.1,2.2,2.3,1.5,2.3,4.9,5.7,2.1,8.2,7.0,1.0,13.1,13.0,6.9,6.1,5.8,1.2,1.2,0.7,3.6,1361684.0,1703578.734139
50492,1.4,1.2,3.3,3.3,0.7,5.1,8.2,4.6,1.5,9.0,6.2,8.3,5.4,6.2,0.7,2.5,1.4,1.8,2.0,3.0,5.3,2.7,8.6,7.9,1.4,11.1,11.0,7.8,5.2,6.2,0.7,1.3,0.4,4.5,1235050.0,1583722.385007
50493,0.9,0.8,1.8,3.0,1.0,5.6,9.6,6.2,1.6,9.5,4.8,6.9,3.8,5.1,1.1,2.6,1.8,1.7,2.4,2.6,5.7,1.8,6.2,8.1,0.9,9.7,13.5,7.2,4.9,6.3,0.7,1.5,0.7,5.4,1290195.0,1710158.772676
50494,1.1,1.2,3.7,3.5,0.8,4.4,7.6,5.1,2.1,9.4,5.5,7.9,3.6,5.3,0.5,2.3,2.6,1.4,2.9,3.4,5.5,2.2,7.9,6.8,1.4,12.1,11.1,8.2,4.9,7.2,1.0,0.7,0.7,4.1,1203030.0,1563297.947635
50495,1.3,0.6,2.5,3.2,0.3,4.0,6.7,4.8,1.2,9.0,3.7,6.9,3.1,5.7,0.6,1.8,1.8,1.2,2.3,2.9,5.0,1.7,5.7,6.7,0.9,11.0,9.4,7.6,4.5,4.6,0.9,0.8,0.6,3.6,1206575.0,1586394.0835
50496,1.6,1.6,3.9,3.5,0.6,5.5,8.7,5.5,1.6,9.3,6.4,7.5,4.3,6.2,0.7,3.2,2.8,2.2,3.8,3.8,5.6,2.3,8.4,8.0,1.5,12.4,15.8,9.0,6.3,7.4,0.9,1.1,0.8,4.8,1224396.0,1584535.793304
50497,1.1,0.7,3.2,3.0,0.6,5.6,8.2,5.2,1.4,8.2,6.0,6.0,3.7,5.7,0.7,2.6,1.7,1.4,2.3,2.6,6.1,2.6,8.5,6.3,1.3,10.4,14.8,7.0,5.0,5.6,0.8,0.9,0.5,4.5,1242459.0,1645165.810382
50498,0.8,0.9,1.9,3.3,0.6,4.7,7.3,5.0,1.1,8.9,4.6,5.4,3.9,4.6,0.7,1.9,1.5,1.5,2.6,2.0,5.4,1.8,7.2,6.6,0.7,9.2,10.3,10.8,3.3,5.4,0.9,0.8,0.7,3.5,1212452.0,1566097.708592
50499,1.1,0.9,3.4,2.8,0.8,4.8,7.4,6.0,1.5,7.9,7.4,4.6,3.8,4.8,0.6,2.4,3.0,1.4,2.6,2.1,4.9,2.1,5.8,6.0,1.7,12.3,10.5,8.4,5.1,5.1,1.3,0.7,0.5,3.3,1236994.0,1635803.314034
50500,1.0,1.5,2.6,3.1,0.7,5.4,9.4,6.0,1.5,11.5,4.6,6.6,4.2,5.7,0.9,2.1,1.6,1.7,3.1,2.7,5.5,1.8,7.6,7.3,1.0,10.7,12.4,8.3,4.4,4.8,0.9,0.9,0.6,3.5,1484733.0,1891623.220885
50501,1.2,1.4,3.1,3.5,0.7,5.1,11.5,6.0,1.9,10.3,5.5,6.7,4.1,6.6,0.5,2.2,1.6,1.7,2.4,2.9,6.1,2.0,7.4,7.0,1.7,13.3,11.2,7.3,4.7,6.7,1.3,0.7,0.5,4.0,1280305.0,1559687.836806
50502,1.7,0.8,3.9,3.9,1.0,5.1,8.5,7.2,1.4,12.5,4.8,7.7,4.0,8.1,0.6,3.4,1.7,1.7,2.4,3.5,6.5,2.3,8.7,8.9,0.8,15.3,14.3,11.3,6.9,6.9,1.2,1.4,0.7,4.0,1304284.0,1689270.796959
50503,0.8,0.9,2.0,3.5,0.3,4.4,5.4,4.6,0.9,9.5,3.4,5.5,3.5,4.0,0.7,2.0,1.9,1.3,1.3,3.6,4.4,1.4,6.6,4.3,0.7,7.9,8.4,6.1,3.1,3.7,0.5,0.8,0.2,2.7,1014370.0,1222114.958382
50504,1.3,1.5,3.1,3.7,1.1,5.9,7.4,6.2,1.3,10.9,4.4,6.9,5.0,5.6,0.7,2.3,2.3,1.7,1.9,4.0,6.4,2.0,7.9,6.0,1.8,11.0,13.1,8.3,4.9,6.0,0.7,1.4,0.9,4.5,1356681.0,1794525.200757
50505,1.5,1.4,2.7,3.4,0.6,4.1,8.2,5.9,1.5,7.8,6.3,5.8,3.5,5.0,0.6,2.4,1.9,1.8,2.5,1.8,6.6,2.2,7.4,6.4,1.8,11.2,11.9,6.7,5.0,5.4,0.7,0.8,0.6,4.4,1267064.0,1717958.803259
50506,1.1,1.2,2.7,4.3,0.9,5.2,7.4,6.1,1.6,12.1,6.0,7.6,3.0,5.0,0.9,2.4,1.6,2.0,1.7,3.4,5.4,1.7,5.9,6.7,1.1,10.2,10.9,7.5,5.3,5.8,0.5,1.0,0.6,3.9,1301876.0,1621503.278147
50507,1.0,0.8,2.2,1.8,0.3,3.0,6.1,4.0,1.4,6.7,4.6,6.0,2.8,4.2,1.2,1.5,1.4,1.4,2.0,2.0,4.0,1.8,5.2,5.2,0.6,8.4,7.9,7.0,3.9,4.5,0.8,0.6,0.5,4.1,1029693.0,1349851.279723
50508,1.3,0.9,3.2,4.1,1.0,5.0,7.7,5.4,1.8,8.8,5.4,7.1,4.4,5.7,1.0,2.1,1.6,1.2,1.7,3.9,6.6,1.8,7.3,7.3,1.3,10.6,11.3,7.8,5.0,6.6,1.2,0.9,0.6,4.0,1135188.0,1491427.893404
50509,1.4,1.9,4.9,4.3,1.3,5.9,11.3,6.8,2.9,13.7,6.9,9.3,4.1,6.8,0.9,3.0,2.6,1.8,2.5,4.7,7.6,3.1,9.2,8.5,2.1,15.6,17.3,8.6,6.1,6.4,0.8,1.3,0.8,7.0,1551312.0,2107738.40025
50510,1.0,0.8,3.6,2.8,0.8,4.3,7.7,5.9,1.5,8.9,4.0,5.8,2.8,4.7,0.5,1.9,1.9,1.4,2.0,2.6,6.0,2.5,7.3,5.8,1.0,8.9,10.1,7.5,4.1,5.9,0.7,1.3,0.4,4.6,1147515.0,1445754.07504
50511,1.4,2.4,8.2,4.2,1.1,9.4,14.3,8.9,2.5,16.4,8.7,10.1,5.5,10.4,3.4,6.0,3.6,2.6,3.6,4.7,9.9,3.1,13.7,8.4,1.7,18.5,24.6,11.4,9.9,8.4,1.2,1.6,0.8,7.5,1447301.0,1922808.505975
50512,1.9,1.2,2.2,4.1,0.4,5.7,9.3,6.2,1.5,11.5,6.3,6.9,3.4,5.9,0.7,2.5,1.8,1.8,2.2,3.7,7.0,2.1,6.7,7.4,1.5,14.3,12.5,7.6,5.7,7.6,1.2,0.9,0.4,3.8,1408192.0,1843627.085045
50513,1.1,1.0,2.1,3.3,0.4,4.6,7.8,5.7,1.6,10.0,6.2,6.7,3.4,6.0,0.7,2.1,1.5,2.0,2.2,3.5,5.3,2.2,5.6,5.8,0.9,11.1,10.8,6.9,4.3,3.6,1.0,1.0,0.4,3.8,1139048.0,1486944.620515
50514,0.7,0.6,1.8,3.0,0.4,3.5,6.8,3.2,1.2,7.2,4.2,4.7,2.9,3.7,0.5,1.3,1.3,1.6,2.1,2.7,4.4,1.6,5.7,5.6,0.7,6.6,7.5,7.5,3.6,5.2,0.6,0.9,0.4,2.7,1059641.0,1369232.574471
50515,1.3,1.1,3.4,4.5,0.6,4.8,9.3,5.2,1.6,10.3,5.4,7.8,4.9,6.2,0.7,2.3,1.8,1.7,2.6,4.9,6.9,2.4,6.9,7.4,1.2,10.6,10.9,10.3,5.4,6.9,1.0,0.9,0.6,2.9,1269853.0,1602423.003538
50516,1.2,1.2,3.0,3.4,0.4,4.1,7.6,4.8,1.4,10.5,6.2,7.3,3.3,6.1,0.6,2.5,1.7,1.7,1.9,3.0,6.9,1.9,6.6,6.0,1.7,9.1,10.9,7.8,5.4,5.7,0.8,1.1,0.6,3.3,1286547.0,1625766.822315
50517,0.8,1.2,3.6,3.3,0.9,4.5,7.3,4.7,1.6,9.6,7.4,7.7,4.2,5.4,0.9,2.4,1.7,1.8,1.6,3.9,5.4,2.1,6.6,6.4,1.0,11.2,12.4,6.6,4.2,5.6,1.0,1.5,0.6,3.9,1381014.0,1770360.198999
50518,0.9,1.2,3.0,4.0,0.7,4.6,10.4,7.2,2.3,10.3,4.6,7.7,3.8,5.8,0.6,2.8,1.7,1.5,2.3,3.8,5.9,2.6,7.4,7.0,1.9,10.1,12.7,6.9,5.1,4.9,0.6,1.0,0.4,6.5,1269442.0,1674893.865819
50519,0.9,0.6,2.6,3.4,0.9,4.5,6.7,5.6,1.4,10.9,5.7,5.8,2.9,4.9,1.1,2.2,2.1,1.6,2.1,3.0,4.5,1.5,7.2,6.1,1.0,8.4,10.8,4.8,3.4,3.4,0.6,0.9,0.5,3.8,1254135.0,1540319.31018
50520,1.3,0.7,3.3,3.4,0.4,4.5,7.6,5.8,1.4,12.2,4.7,5.7,2.9,5.6,0.5,2.2,1.9,1.7,2.1,2.3,4.1,2.1,5.8,5.1,1.1,12.0,11.3,6.8,5.0,5.1,0.9,0.7,0.6,3.8,1276322.0,1610179.247756
50521,1.2,1.0,3.1,3.1,0.5,5.1,9.3,6.0,1.2,8.6,5.1,7.1,3.1,6.3,0.7,2.2,1.7,1.7,2.6,2.2,5.2,1.8,6.8,6.0,1.1,11.8,11.6,8.1,5.9,5.6,1.1,1.5,0.5,4.7,1151929.0,1498751.48289
50522,0.7,1.2,3.5,3.1,0.9,5.2,9.3,8.7,1.7,9.9,3.8,8.9,4.9,6.2,1.1,2.0,2.2,1.2,1.9,3.9,6.5,1.4,8.1,5.9,1.3,11.3,13.0,7.6,5.2,5.1,1.1,1.7,0.5,4.0,1115768.0,1489082.129057
50523,1.0,1.8,3.3,3.6,0.9,4.9,9.0,5.7,1.7,9.8,5.4,6.9,3.7,6.2,0.7,2.5,2.1,2.0,2.6,3.3,6.0,1.9,6.0,7.8,1.2,13.4,12.3,7.2,4.5,6.1,1.1,1.2,0.6,4.9,1393704.0,1737660.673899
50524,0.8,0.8,3.6,2.5,0.6,5.1,8.5,4.5,1.4,8.6,5.9,5.0,3.9,5.0,0.7,2.0,2.0,1.7,1.6,2.0,6.5,2.2,6.3,6.2,1.1,9.5,12.0,8.9,4.5,5.5,0.8,1.0,0.4,5.3,1259373.0,1562987.696818
50525,0.8,1.1,3.0,5.0,0.6,4.8,9.8,5.5,1.7,11.2,5.4,8.0,3.2,6.0,1.1,2.4,2.1,2.8,2.5,4.1,7.2,2.7,6.7,7.9,1.0,11.5,12.6,10.5,5.1,6.1,0.7,0.8,0.6,4.7,1373767.0,1774598.473289
50526,1.1,1.4,2.3,3.6,0.9,5.3,7.7,5.3,1.6,11.4,5.3,8.5,4.0,5.2,0.8,2.8,1.5,1.4,1.6,3.9,5.5,2.4,6.4,5.8,0.8,9.5,10.0,6.8,5.4,5.3,0.6,1.0,0.5,4.9,1161236.0,1556393.876639
50527,1.3,0.9,2.9,4.0,0.6,3.9,8.5,5.0,1.8,7.6,6.3,7.6,3.5,5.3,1.0,2.2,2.5,1.2,1.7,3.2,5.0,2.0,6.0,6.4,1.3,9.3,10.0,8.3,4.9,6.7,0.6,0.8,0.5,3.6,1293077.0,1681723.504322
50528,1.3,1.0,3.7,3.8,0.4,4.9,8.8,5.5,2.0,9.9,4.7,8.6,4.0,6.4,0.6,2.9,2.3,1.7,2.3,3.8,6.5,1.9,7.8,6.8,1.2,13.6,13.1,8.3,6.4,5.5,1.0,1.4,0.5,5.0,1476674.0,1710309.11728
50529,1.2,1.5,2.9,3.4,0.8,5.3,8.1,5.9,2.2,9.6,6.6,7.3,4.8,5.9,0.7,2.2,1.7,1.8,2.4,2.7,6.9,2.7,7.1,6.2,1.7,10.6,14.2,6.8,6.1,5.3,0.7,1.2,0.6,3.7,1190266.0,1530435.992166
50530,1.5,1.8,3.4,3.1,0.6,4.6,9.9,4.9,1.9,9.8,4.6,6.8,3.9,5.6,0.8,2.8,1.7,1.2,2.4,3.0,5.3,2.5,7.6,7.6,2.2,11.3,12.9,8.9,6.0,6.3,1.2,1.2,0.5,4.7,1252992.0,1635907.951767
50531,1.1,0.8,2.7,3.6,0.7,4.3,8.1,6.1,1.5,10.0,5.5,8.0,3.5,5.4,0.7,1.9,1.6,1.9,2.6,4.0,4.6,1.7,6.6,6.0,0.9,12.6,15.8,6.0,4.3,3.4,0.8,0.9,0.6,3.4,1072553.0,1355537.139018
50532,1.0,1.1,3.4,3.4,0.6,5.2,6.5,5.6,1.7,9.0,4.9,5.9,3.4,4.8,1.1,1.3,2.2,1.4,2.5,2.9,4.5,1.5,8.5,6.2,1.3,9.6,13.2,5.4,4.2,3.7,0.7,1.5,0.6,3.8,1072170.0,1359356.885612
50551,0.7,0.9,2.9,3.2,0.4,5.4,8.2,5.8,2.0,9.3,3.7,7.5,3.3,6.5,0.4,2.0,1.9,2.4,1.8,2.1,6.0,2.0,6.3,6.9,1.1,12.8,11.6,9.8,5.9,5.3,1.4,1.2,0.7,2.8,1168504.0,1551113.219393
50552,0.9,1.1,3.5,2.8,0.5,6.2,10.1,6.1,1.8,10.3,4.4,6.3,5.8,5.4,0.3,2.2,2.3,1.3,1.8,2.8,6.2,2.6,6.9,6.6,0.8,8.9,11.1,8.7,4.2,6.6,0.7,0.9,0.5,4.1,1261010.0,1601815.465276
50553,1.1,1.3,2.3,4.0,0.8,4.2,8.9,5.5,1.8,9.0,7.6,8.5,4.1,4.3,0.7,2.3,1.7,2.1,2.7,3.4,5.6,2.9,7.0,6.5,1.5,10.6,12.0,10.0,4.7,5.9,0.9,2.2,0.4,3.6,1119270.0,1276290.868406
50554,0.4,1.1,2.9,2.9,1.0,4.9,9.5,5.0,1.2,10.4,5.2,6.3,4.1,5.5,0.6,2.1,1.6,1.9,2.2,2.5,5.9,2.0,6.9,6.1,1.4,10.1,13.1,8.4,4.9,5.7,1.6,2.0,0.6,3.2,1064480.0,1266661.864383
50555,1.0,1.2,3.2,3.5,0.3,6.1,8.5,7.2,1.6,10.7,5.3,8.1,3.6,5.7,0.6,2.3,1.5,1.8,2.3,3.8,6.3,1.9,8.6,8.5,0.9,11.9,11.7,9.4,4.9,5.3,1.2,0.7,1.6,3.7,1388630.0,1530934.502296
50556,0.4,1.9,4.4,2.2,0.6,4.4,14.3,5.0,1.7,10.5,5.6,5.8,3.1,4.8,0.8,1.9,1.8,1.5,3.0,1.7,10.3,2.5,14.7,6.1,1.3,17.6,17.5,14.9,5.3,5.0,1.2,1.2,1.3,3.9,1138191.0,1451706.60778
50557,1.1,1.0,4.5,4.0,1.8,6.2,8.4,4.6,2.9,10.7,6.7,7.8,4.5,5.6,1.3,3.8,2.0,1.7,2.0,3.2,7.9,2.2,10.2,7.4,1.0,12.4,12.9,13.0,6.7,7.9,0.9,0.9,0.7,5.1,1272499.0,1459278.583622
50558,0.6,1.3,3.3,3.3,0.6,5.9,5.2,4.4,1.4,10.2,4.7,6.9,3.2,4.7,0.6,2.2,1.8,1.6,2.4,3.5,5.3,2.0,5.8,5.4,0.9,9.5,11.8,6.0,3.9,4.1,0.6,0.9,0.5,2.7,991624.0,1200597.729536
50559,0.7,1.4,3.0,3.6,1.2,4.5,10.8,5.9,1.3,8.6,4.7,5.7,5.5,5.6,0.9,2.3,2.3,1.8,1.7,2.2,5.7,2.1,6.8,7.2,1.9,11.9,11.8,10.4,5.5,5.3,1.4,1.3,0.5,4.8,1207617.0,1492727.413902
50560,0.9,1.3,4.0,4.1,0.8,4.9,8.6,5.3,1.5,10.7,3.6,7.6,3.6,4.7,0.6,2.2,2.2,2.2,2.3,4.0,6.7,1.7,6.9,6.6,1.6,13.4,16.0,10.3,5.0,6.9,1.2,1.4,0.5,3.1,1169075.0,1461694.463196
50561,1.1,1.2,4.4,3.6,0.8,4.6,9.2,5.0,1.4,13.2,5.9,8.9,3.5,5.4,0.9,2.8,2.8,2.1,2.7,3.4,6.3,2.3,9.3,7.3,1.0,12.1,13.6,10.2,6.4,5.2,0.9,1.2,0.5,4.0,1162489.0,1238771.437312
50562,0.6,1.4,3.3,2.7,0.8,7.1,8.9,7.2,1.3,10.9,5.0,7.1,5.3,5.4,0.8,2.7,2.7,1.9,2.6,2.4,5.7,2.0,9.0,9.4,1.6,12.6,14.0,9.0,4.9,6.1,1.2,1.7,0.6,4.0,1267534.0,1483832.289803
50563,0.6,0.7,2.8,2.9,0.6,5.0,9.8,7.2,1.6,10.6,4.1,8.4,4.3,5.9,0.8,2.1,2.7,1.4,1.8,2.8,5.8,2.1,7.9,5.8,0.7,12.2,11.2,7.2,4.7,5.3,0.8,1.2,0.3,3.0,1008060.0,1253787.111909
50564,0.6,0.9,2.9,3.8,0.6,4.8,10.4,5.7,1.2,10.4,6.7,5.6,3.6,3.4,0.3,1.7,2.5,1.0,3.2,2.2,5.5,1.6,6.1,6.1,0.8,11.7,11.2,8.1,4.7,5.6,1.4,1.2,0.7,3.7,1051470.0,1277298.70472
50565,0.4,1.0,2.9,3.9,0.5,3.4,9.4,5.4,1.5,8.9,6.1,7.3,2.7,4.9,0.9,1.7,2.3,1.6,2.0,4.1,4.5,2.4,5.0,8.1,1.0,10.3,8.9,9.4,3.4,5.4,0.8,2.0,0.2,3.9,1082948.0,1399084.996483
50566,0.8,1.0,2.4,3.6,0.7,5.0,9.1,4.4,1.0,9.1,3.3,7.9,5.5,5.1,0.6,2.5,2.1,1.3,1.7,2.8,3.6,2.2,5.1,6.2,0.9,9.4,10.2,8.5,4.6,5.2,0.8,1.7,0.6,3.2,1143886.0,1388597.773118
